model,mode,subset,judge_reward,exact_match,contains_answer,context_length,generation_ms,scoring_ms,total_ms,sub_llm_call_count,sub_llm_prompt_tokens,sub_llm_completion_tokens,sub_llm_total_tool_calls,sub_llm_total_turns,sub_llm_batch_count,sub_llm_max_batch_size,sub_llm_mean_batch_size,turns,prompt_tokens,completion_tokens
gpt-5-mini,standard,synth,1.0,0.0,0.0,4457,24313.6320114136,1423.0711460114,25736.7031574249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1414.0,2066.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,4457,6922.8410720825,1235.2409362793,8158.0820083618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1460.0,533.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,4969,8910.7639789581,3718.9030647278,12629.6670436859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1569.0,658.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,10115,23174.1256713867,1487.2319698334,24661.3576412201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3183.0,1618.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,10115,17645.5507278442,2045.76420784,19691.3149356842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3206.0,1424.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,40164,191178.8680553436,1362.0510101318,192540.9190654755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12890.0,15953.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,40164,118261.8579864502,2673.7492084503,120935.6071949005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12946.0,9365.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,40164,148121.4337348938,859.7018718719,148981.1356067657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12912.0,11409.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,43811,212773.9589214325,1474.1070270538,214248.0659484863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13764.0,12498.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,2300,14432.7011108398,1159.9411964417,15592.6423072815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,701.0,1112.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,2300,23187.4058246613,1305.478811264,24492.8846359253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,702.0,1881.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,2300,3938.7452602386,1315.2799606323,5254.025220871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,693.0,275.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,2274,14263.9212608337,1220.2360630035,15484.1573238373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,639.0,1105.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,4708,34273.1938362122,1491.2769794464,35764.4708156586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1394.0,2649.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,9745,54407.4881076813,1050.9598255157,55458.447933197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2897.0,4950.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,9745,55018.862247467,1638.6840343475,56657.5462818146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2901.0,4568.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,9745,69255.3339004517,1618.399143219,70873.7330436707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2903.0,6489.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,19142,97208.0991268158,1642.7590847015,98850.8582115173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5691.0,8019.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,18498,62522.2949981689,1581.2909603119,64103.5859584808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5582.0,4880.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,18498,81346.7960357666,1434.9269866943,82781.7230224609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5598.0,5527.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,18498,60572.3950862885,1295.2620983124,61867.6571846008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5596.0,5590.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,18498,71854.257106781,1231.6727638245,73085.9298706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5597.0,5398.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,353283,14072.2470283508,1046.826839447,15119.0738677979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112079.0,402.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,353283,98091.6800498962,1460.8538150787,99552.533864975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112127.0,3989.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,353283,9897.4130153656,1148.5271453857,11045.9401607513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112100.0,464.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,331050,73539.1571521759,1135.2410316467,74674.3981838226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104651.0,6034.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,2689330,4798.4459400177,1754.1341781616,6552.5801181793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,662710,39716.6337966919,1992.9368495941,41709.570646286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209567.0,2386.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,1205292,2417.0789718628,1571.8569755554,3988.9359474182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,1399537,3103.9617061615,1750.2269744873,4854.1886806488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,1399537,2749.4099140167,1484.6410751343,4234.050989151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,1399537,2879.674911499,1354.8200130463,4234.4949245453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,5387769,9504.8649311066,1374.9833106995,10879.848241806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,5387769,7636.6741657257,1146.4021205902,8783.0762863159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,9374195,12521.8849182129,1143.7077522278,13665.5926704407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,76803,7080.0020694733,1128.8256645203,8208.8277339935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22991.0,272.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,76803,226901.3090133667,1139.3630504608,228040.6720638275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22969.0,12433.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,78138,12663.5119915009,1385.498046875,14049.0100383759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23298.0,728.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,78138,30655.8649539948,1722.2969532013,32378.161907196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23301.0,2128.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,153459,6901.3111591339,1240.128993988,8141.4401531219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46063.0,279.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,153459,8008.4478855133,1341.5648937225,9350.0127792358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46026.0,641.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,1227147,2430.997133255,1839.5428657532,4270.5399990082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,1208389,2743.4151172638,1197.7429389954,3941.1580562592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,316769,10456.1421871185,1623.4209537506,12079.5631408691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94307.0,406.0
gpt-5-mini,standard,synth,1.0,0.0,0.0,316769,8126.7330646515,1633.7881088257,9760.5211734772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94306.0,406.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,308367,78709.4960212708,2231.278181076,80940.7742023468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92424.0,5329.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,618252,10582.9300880432,1647.3019123077,12230.232000351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,185393.0,275.0
gpt-5-mini,standard,synth,0.0,0.0,0.0,618252,13507.4329376221,1599.1160869598,15106.5490245819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,185407.0,278.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,2232,96563.5547637939,1101.0687351227,97664.6234989166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8539.0,961.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,2232,121592.3490524292,1262.6039981842,122854.9530506134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12323.0,2384.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,4457,223322.0980167389,1134.8979473114,224456.9959640503,27.0,3369.0,9571.0,0.0,27.0,1.0,27.0,27.0,9.0,27782.0,1856.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,4457,105498.7668991089,2014.750957489,107513.5178565979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12899.0,1007.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,4969,96291.06092453,1646.989107132,97938.050031662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9057.0,663.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,10115,99779.069185257,1422.9559898376,101202.0251750946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7901.0,703.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,10115,130994.4982528687,1200.1390457153,132194.637298584,5.0,737.0,1174.0,0.0,5.0,1.0,5.0,5.0,10.0,61940.0,1846.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,40164,97595.6130027771,1279.8261642456,98875.4391670227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9280.0,949.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,40164,239300.2231121063,1529.3939113617,240829.617023468,57.0,7266.0,15792.0,0.0,57.0,1.0,57.0,57.0,10.0,73338.0,4673.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,40164,361016.1972045898,1435.7738494873,362451.9710540771,57.0,7805.0,14099.0,0.0,57.0,1.0,57.0,57.0,13.0,142497.0,4530.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,43811,94148.8976478577,2010.2429389954,96159.140586853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5246.0,769.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,2300,115334.6481323242,1568.4788227081,116903.1269550323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8111.0,2289.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,2300,103786.7088317871,1123.6748695374,104910.3837013245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5251.0,1476.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,2300,90704.6051025391,1350.5620956421,92055.1671981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5160.0,555.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,2274,106647.0429897308,1467.9491519928,108114.9921417236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4957.0,1814.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,4708,142615.8859729767,1365.6451702118,143981.5311431885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21419.0,3134.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,9745,243532.8843593597,2264.4770145416,245797.3613739014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,84233.0,5478.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,9745,117102.0469665527,1362.380027771,118464.4269943237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47492.0,2048.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,9745,121235.0080013275,1171.5879440308,122406.5959453583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,34697.0,2394.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,19142,844871.570110321,1131.8550109863,846003.4251213074,376.0,40952.0,92972.0,0.0,376.0,2.0,188.0,188.0,11.0,54294.0,1554.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,18498,242740.5140399933,1592.257976532,244332.7720165253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,66745.0,5338.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,18498,840297.2278594971,1537.0151996613,841834.2430591583,188.0,22046.0,61469.0,0.0,188.0,1.0,188.0,188.0,8.0,23584.0,1964.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,18498,750792.8450107574,2863.0609512329,753655.9059619904,376.0,55750.0,108705.0,0.0,376.0,2.0,188.0,188.0,8.0,31055.0,1460.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,18498,106642.5302028656,1689.3212795258,108331.8514823914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25851.0,1310.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,353283,151133.6231231689,1719.1600799561,152852.783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,122516.0,3572.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,353283,277092.0720100403,1761.1131668091,278853.1851768494,11.0,1548.0,4236.0,0.0,11.0,1.0,11.0,11.0,15.0,116656.0,4506.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,353283,970136.207818985,1284.3136787415,971420.5214977264,522.0,66504.0,164382.0,0.0,522.0,3.0,174.0,174.0,13.0,83772.0,3575.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,331050,483305.820941925,1514.778137207,484820.5990791321,25.0,3062.0,7170.0,0.0,25.0,1.0,25.0,25.0,22.0,179543.0,5709.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,2689330,786025.0072479248,1366.7747974396,787391.7820453644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,258440.0,11288.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,662710,357757.1189403534,2139.7287845612,359896.8477249146,34.0,4408.0,10005.0,0.0,34.0,1.0,34.0,34.0,10.0,61255.0,4552.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,1205292,1274700.8938789368,1891.7896747589,1276592.6835536957,450.0,58214.0,181267.0,0.0,450.0,1.0,450.0,450.0,20.0,212744.0,8436.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,1399537,236530.8039188385,1134.110212326,237664.9141311646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,47131.0,4567.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,1399537,480727.1311283112,2692.8679943085,483419.9991226196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,124638.0,6681.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,1399537,246018.0249214172,1625.935792923,247643.9607143402,14.0,2209.0,2563.0,0.0,14.0,1.0,14.0,14.0,15.0,139496.0,4318.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,5387769,1094223.9422798157,1274.7139930725,1095498.6562728882,623.0,79631.0,213401.0,0.0,623.0,2.0,573.0,311.5,13.0,83614.0,8016.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,5387769,1216096.9347953796,1082.4670791626,1217179.4018745422,621.0,76451.0,172119.0,0.0,621.0,1.0,621.0,621.0,22.0,332880.0,9354.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,9374195,1122591.2261009216,1557.6541423798,1124148.8802433014,638.0,76073.0,173429.0,0.0,638.0,1.0,638.0,638.0,17.0,113466.0,7539.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,76803,757932.7306747437,1447.4918842316,759380.2225589752,504.0,66483.0,152730.0,0.0,504.0,6.0,100.0,84.0,5.0,12808.0,2708.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,76803,728327.9831409454,2068.5477256775,730396.5308666229,578.0,78533.0,149455.0,0.0,578.0,1.0,578.0,578.0,4.0,5964.0,1276.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,78138,128641.9217586517,1280.5461883545,129922.4679470062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17758.0,2062.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,78138,106356.5051555634,2539.9260520935,108896.4312076569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12811.0,1525.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,153459,878350.1091003418,2169.873714447,880519.9828147888,555.0,67696.0,183083.0,0.0,555.0,1.0,555.0,555.0,12.0,60931.0,3939.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,153459,844782.7351093292,1038.9659404755,845821.7010498047,777.0,101734.0,166433.0,0.0,777.0,1.0,777.0,777.0,9.0,31650.0,2205.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,1227147,96321.6288089752,1445.1756477356,97766.8044567108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6779.0,679.0
gpt-5-mini,rlm_tips,synth,1.0,0.0,0.0,1208389,99211.6239070892,1404.9737453461,100616.5976524353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17396.0,1069.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,316769,755901.0388851166,1898.854970932,757799.8938560486,550.0,65893.0,160763.0,0.0,550.0,1.0,550.0,550.0,8.0,35697.0,1999.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,316769,112378.2529830933,1422.0910072327,113800.3439903259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32674.0,1656.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,308367,238240.4208183289,1839.6270275116,240080.0478458405,13.0,1702.0,3416.0,0.0,13.0,1.0,13.0,13.0,13.0,106508.0,4036.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,618252,995310.3659152985,1695.93501091,997006.3009262085,16.0,95227.0,98880.0,0.0,16.0,1.0,16.0,16.0,19.0,141260.0,5312.0
gpt-5-mini,rlm_tips,synth,0.0,0.0,0.0,618252,122222.3780155182,1257.7929496765,123480.1709651947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26844.0,2345.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,2378,106318.6450004578,1693.8910484314,108012.5360488892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16718.0,1184.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,2378,107438.4899139404,1139.8901939392,108578.3801078796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16989.0,1290.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,4847,101460.7729911804,1364.4232749939,102825.1962661743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14611.0,1052.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,4847,96272.4578380585,1494.0769672394,97766.5348052979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21225.0,800.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,5362,89783.4630012512,6290.3490066528,96073.8120079041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4987.0,691.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,10996,96222.5632667542,1459.4268798828,97681.990146637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8270.0,710.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,10996,99271.0270881653,1127.7067661285,100398.7338542938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40998.0,994.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,44014,100142.1241760254,1262.0358467102,101404.1600227356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15938.0,1044.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,44014,99683.8340759277,1418.5178279877,101102.3519039154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14245.0,970.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,44014,112034.3270301819,1429.8079013824,113464.1349315643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15676.0,1793.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,47706,98551.1720180511,3798.8059520721,102349.9779701233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8466.0,747.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,2664,95318.5200691223,1608.9119911194,96927.4320602417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7147.0,756.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,2664,99866.8057918549,1470.8731174469,101337.6789093018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7153.0,757.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,2664,98429.2521476746,1398.0898857117,99827.3420333862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9136.0,1065.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,2609,95090.9230709076,1125.1101493835,96216.0332202911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4831.0,630.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,5711,99859.2598438263,1623.3570575714,101482.6169013977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8142.0,808.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,11967,93554.2850494385,1239.5191192627,94793.8041687012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10086.0,703.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,11967,95484.7550392151,2088.888168335,97573.64320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10755.0,789.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,11967,91495.255947113,1496.4091777802,92991.6651248932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10041.0,595.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,23554,106745.3181743622,1390.2468681335,108135.5650424957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18654.0,1126.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,22741,94334.9978923798,1469.0837860107,95804.0816783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16196.0,691.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,22741,94645.5419063568,1932.6450824738,96578.1869888306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8100.0,635.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,22741,95194.8442459106,1325.1371383667,96519.9813842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10545.0,630.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,22741,101033.6413383484,1761.6879940033,102795.3293323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16404.0,1200.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,385091,93447.0851421356,1503.4530162811,94950.5381584167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3655.0,478.0
